trait_type,phenocode,pheno_sex,coding,modifier,n_cases,n_controls,heritability,description
icd_first_occurrence,131166,both_sexes,"","",24000,370841,0.02102628212133032,Date H26 first reported (other cataract)
icd_first_occurrence,131168,both_sexes,"","",318,394523,0.16677582029846538,Date H27 first reported (other disorders of lens)
icd_first_occurrence,131172,both_sexes,"","",177,394664,0.0,Date H30 first reported (chorioretinal inflammation)
icd_first_occurrence,131174,both_sexes,"","",490,394351,0.029843419000232328,Date H31 first reported (other disorders of choroid)
icd_first_occurrence,131178,both_sexes,"","",5006,389835,0.053095931476757674,Date H33 first reported (retinal detachments and breaks)
icd_first_occurrence,131180,both_sexes,"","",1552,393289,0.05476736508785344,Date H34 first reported (retinal vascular occlusions)
icd_first_occurrence,131182,both_sexes,"","",8973,385868,0.03688901002301231,Date H35 first reported (other retinal disorders)
icd_first_occurrence,131184,both_sexes,"","",2193,392648,0.07528169270577521,Date H36 first reported (retinal disorders in diseases classified elsewhere)
icd_first_occurrence,131186,both_sexes,"","",11588,383253,0.05624151102677139,Date H40 first reported (glaucoma)
icd_first_occurrence,131190,both_sexes,"","",7929,386912,0.021445748100053123,Date H43 first reported (disorders of vitreous body)
icd_first_occurrence,131192,both_sexes,"","",1412,393429,0.0,Date H44 first reported (disorders of globe)
icd_first_occurrence,131196,both_sexes,"","",374,394467,0.0,Date H46 first reported (optic neuritis)
icd_first_occurrence,131198,both_sexes,"","",1018,393823,0.017954810090781745,Date H47 first reported (other disorders of optic [2nd] nerve and visual pathways)
icd_first_occurrence,131202,both_sexes,"","",486,394355,0.0890078596023282,Date H49 first reported (paralytic strabismus)
icd_first_occurrence,131204,both_sexes,"","",1884,392957,0.0,Date H50 first reported (other strabismus)
icd_first_occurrence,131206,both_sexes,"","",171,394670,0.1594349997928157,Date H51 first reported (other disorders of binocular movement)
icd_first_occurrence,131208,both_sexes,"","",4104,390737,0.019150637977959756,Date H52 first reported (disorders of refraction and accommodation)
icd_first_occurrence,131210,both_sexes,"","",8255,386586,0.0,Date H53 first reported (visual disturbances)
icd_first_occurrence,131212,both_sexes,"","",2016,392825,0.02588071889767641,Date H54 first reported (blindness and low vision)
icd_first_occurrence,131214,both_sexes,"","",350,394491,0.03369723841172892,Date H55 first reported (nystagmus and other irregular eye movements)
icd_first_occurrence,131216,both_sexes,"","",5996,388845,0.0,Date H57 first reported (other disorders of eye and adnexa)
icd_first_occurrence,131220,both_sexes,"","",235,394606,0.14407737641161764,"Date H59 first reported (postprocedural disorders of eye and adnexa, not elsewhere classified)"
icd_first_occurrence,131222,both_sexes,"","",17587,377254,0.012014813859744995,Date H60 first reported (otitis externa)
icd_first_occurrence,131224,both_sexes,"","",24631,370210,0.0,Date H61 first reported (other disorders of external ear)
icd_first_occurrence,131228,both_sexes,"","",4777,390064,0.03551937540519281,Date H65 first reported (nonsuppurative otitis media)
icd_first_occurrence,131230,both_sexes,"","",8119,386722,0.025311246194362064,Date H66 first reported (suppurative and unspecified otitis media)
icd_first_occurrence,131234,both_sexes,"","",2074,392767,0.017368234711082235,Date H68 first reported (eustachian salpingitis and obstruction)
icd_first_occurrence,131236,both_sexes,"","",2124,392717,0.034607651118525214,Date H69 first reported (other disorders of eustachian tube)
icd_first_occurrence,131238,both_sexes,"","",208,394633,0.0,Date H70 first reported (mastoiditis and related conditions)
icd_first_occurrence,131240,both_sexes,"","",528,394313,0.059780038005736016,Date H71 first reported (cholesteatoma of middle ear)
icd_first_occurrence,131242,both_sexes,"","",1607,393234,0.11504809048995711,Date H72 first reported (perforation of tympanic membrane)
icd_first_occurrence,131244,both_sexes,"","",574,394267,0.12056415316339894,Date H73 first reported (other disorders of tympanic membrane)
icd_first_occurrence,131246,both_sexes,"","",688,394153,0.08480090662937277,Date H74 first reported (other disorders of middle ear and mastoid)
icd_first_occurrence,131250,both_sexes,"","",837,394004,0.10800107834812388,Date H80 first reported (otosclerosis)
icd_first_occurrence,131252,both_sexes,"","",9553,385288,0.022230911119089064,Date H81 first reported (disorders of vestibular function)
icd_first_occurrence,131256,both_sexes,"","",9530,385311,0.015081343649068088,Date H83 first reported (other diseases of inner ear)
icd_first_occurrence,131258,both_sexes,"","",5967,388874,0.01893102439465621,Date H90 first reported (conductive and sensorineural hearing loss)
icd_first_occurrence,131260,both_sexes,"","",10662,384179,0.013614201732171208,Date H91 first reported (other hearing loss)
icd_first_occurrence,131262,both_sexes,"","",12871,381970,0.012731324845543127,Date H92 first reported (otalgia and effusion of ear)
icd_first_occurrence,131264,both_sexes,"","",11230,383611,0.015598093399297124,"Date H93 first reported (other disorders of ear, not elsewhere classified)"
icd_first_occurrence,131270,both_sexes,"","",1317,393524,0.02032123111907156,Date I00 first reported (rheumatic fever without mention of heart involvement)
icd_first_occurrence,131276,both_sexes,"","",474,394367,0.0,Date I05 first reported (rheumatic mitral valve diseases)
icd_first_occurrence,131280,both_sexes,"","",692,394149,0.011155520545146309,Date I07 first reported (rheumatic tricuspid valve diseases)
icd_first_occurrence,131282,both_sexes,"","",2478,392363,0.01924648809432025,Date I08 first reported (multiple valve diseases)
icd_first_occurrence,131286,both_sexes,"","",98167,296674,0.03195531765709528,Date I10 first reported (essential (primary) hypertension)
icd_first_occurrence,131288,both_sexes,"","",464,394377,0.0,Date I11 first reported (hypertensive heart disease)
icd_first_occurrence,131290,both_sexes,"","",1513,393328,0.03270385867489522,Date I12 first reported (hypertensive renal disease)
icd_first_occurrence,131294,both_sexes,"","",180,394661,0.0,Date I15 first reported (secondary hypertension)
icd_first_occurrence,131296,both_sexes,"","",24295,370546,0.034190980346579414,Date I20 first reported (angina pectoris)
icd_first_occurrence,131298,both_sexes,"","",14839,380002,0.053416441388506555,Date I21 first reported (acute myocardial infarction)
icd_first_occurrence,131300,both_sexes,"","",713,394128,0.17793383351549724,Date I22 first reported (subsequent myocardial infarction)
icd_first_occurrence,131304,both_sexes,"","",2424,392417,0.03890942716293132,Date I24 first reported (other acute ischaemic heart diseases)
icd_first_occurrence,131306,both_sexes,"","",30007,364834,0.03638393958851367,Date I25 first reported (chronic ischaemic heart disease)
icd_first_occurrence,131308,both_sexes,"","",6860,387981,0.03778331799384466,Date I26 first reported (pulmonary embolism)
icd_first_occurrence,131310,both_sexes,"","",1255,393586,0.016729473403712287,Date I27 first reported (other pulmonary heart diseases)
icd_first_occurrence,131314,both_sexes,"","",495,394346,0.10192262776879454,Date I30 first reported (acute pericarditis)
icd_first_occurrence,131316,both_sexes,"","",1656,393185,0.04103922012933076,Date I31 first reported (other diseases of pericardium)
icd_first_occurrence,131320,both_sexes,"","",304,394537,0.12795489901137236,Date I33 first reported (acute and subacute endocarditis)
icd_first_occurrence,131322,both_sexes,"","",3527,391314,0.02794797919116972,Date I34 first reported (nonrheumatic mitral valve disorders)
icd_first_occurrence,131324,both_sexes,"","",3732,391109,0.033746025163107755,Date I35 first reported (nonrheumatic aortic valve disorders)
icd_first_occurrence,131326,both_sexes,"","",166,394675,0.11127816108416327,Date I36 first reported (nonrheumatic tricuspid valve disorders)
icd_first_occurrence,131328,both_sexes,"","",221,394620,0.0,Date I37 first reported (pulmonary valve disorders)
icd_first_occurrence,131330,both_sexes,"","",569,394272,0.02055575927277971,"Date I38 first reported (endocarditis, valve unspecified)"
icd_first_occurrence,131338,both_sexes,"","",1833,393008,0.04283535827544497,Date I42 first reported (cardiomyopathy)
icd_first_occurrence,131342,both_sexes,"","",5272,389569,0.022387388164990717,Date I44 first reported (atrioventricular and left bundle-branch block)
icd_first_occurrence,131344,both_sexes,"","",3310,391531,0.014913445821494224,Date I45 first reported (other conduction disorders)
icd_first_occurrence,131346,both_sexes,"","",1405,393436,0.03621408154117302,Date I46 first reported (cardiac arrest)
icd_first_occurrence,131348,both_sexes,"","",4838,390003,0.032785249135330735,Date I47 first reported (paroxysmal tachycardia)
icd_first_occurrence,131350,both_sexes,"","",20125,374716,0.03919847677915389,Date I48 first reported (atrial fibrillation and flutter)
icd_first_occurrence,131352,both_sexes,"","",7461,387380,0.021377668871711667,Date I49 first reported (other cardiac arrhythmias)
icd_first_occurrence,131354,both_sexes,"","",8019,386822,0.026414348656162708,Date I50 first reported (heart failure)
icd_first_occurrence,131356,both_sexes,"","",7177,387664,0.015192966632104116,Date I51 first reported (complications and ill-defined descriptions of heart disease)
icd_first_occurrence,131360,both_sexes,"","",1224,393617,0.017486256070864382,Date I60 first reported (subarachnoid haemorrhage)
icd_first_occurrence,131362,both_sexes,"","",1085,393756,0.0,Date I61 first reported (intracerebral haemorrhage)
icd_first_occurrence,131364,both_sexes,"","",564,394277,0.05451864035562882,Date I62 first reported (other nontraumatic intracranial haemorrhage)
icd_first_occurrence,131366,both_sexes,"","",4602,390239,0.016584584737869012,Date I63 first reported (cerebral infarction)
icd_first_occurrence,131368,both_sexes,"","",6923,387918,0.02355629516880194,"Date I64 first reported (stroke, not specified as haemorrhage or infarction)"
icd_first_occurrence,131370,both_sexes,"","",1272,393569,0.0,"Date I65 first reported (occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction)"
icd_first_occurrence,131374,both_sexes,"","",3972,390869,0.014629660982811396,Date I67 first reported (other cerebrovascular diseases)
icd_first_occurrence,131378,both_sexes,"","",1602,393239,0.0,Date I69 first reported (sequelae of cerebrovascular disease)
icd_first_occurrence,131380,both_sexes,"","",1718,393123,0.015298351354934,Date I70 first reported (atherosclerosis)
icd_first_occurrence,131382,both_sexes,"","",2331,392510,0.07536306663173666,Date I71 first reported (aortic aneurysm and dissection)
icd_first_occurrence,131384,both_sexes,"","",805,394036,0.14185510642114169,Date I72 first reported (other aneurysm)
icd_first_occurrence,131386,both_sexes,"","",8311,386530,0.02462868012794943,Date I73 first reported (other peripheral vascular diseases)
icd_first_occurrence,131388,both_sexes,"","",1178,393663,0.017539284112194863,Date I74 first reported (arterial embolism and thrombosis)
icd_first_occurrence,131390,both_sexes,"","",1870,392971,0.03941886618785102,Date I77 first reported (other disorders of arteries and arterioles)
icd_first_occurrence,131392,both_sexes,"","",2146,392695,0.027592802540427994,Date I78 first reported (diseases of capillaries)
icd_first_occurrence,131396,both_sexes,"","",13406,381435,0.026097532285489417,Date I80 first reported (phlebitis and thrombophlebitis)
icd_first_occurrence,131398,both_sexes,"","",209,394632,0.0,Date I81 first reported (portal vein thrombosis)
icd_first_occurrence,131400,both_sexes,"","",750,394091,0.044653134200674315,Date I82 first reported (other venous embolism and thrombosis)
icd_first_occurrence,131402,both_sexes,"","",17877,376964,0.04875725080085522,Date I83 first reported (varicose veins of lower extremities)
icd_first_occurrence,131404,both_sexes,"","",24741,370100,0.013044300346804443,Date I84 first reported (haemorrhoids)
icd_first_occurrence,131406,both_sexes,"","",637,394204,0.08683599582401824,Date I85 first reported (oesophageal varices)
icd_first_occurrence,131408,both_sexes,"","",1579,393262,0.0,Date I86 first reported (varicose veins of other sites)
icd_first_occurrence,131410,both_sexes,"","",1094,393747,0.035788821077681866,Date I87 first reported (other disorders of veins)
icd_first_occurrence,131412,both_sexes,"","",342,394499,0.0,Date I88 first reported (nonspecific lymphadenitis)
icd_first_occurrence,131414,both_sexes,"","",1406,393435,0.0,Date I89 first reported (other non-infective disorders of lymphatic vessels and lymph nodes)
icd_first_occurrence,131416,both_sexes,"","",8387,386454,0.0,Date I95 first reported (hypotension)
icd_first_occurrence,131418,both_sexes,"","",258,394583,0.0,"Date I97 first reported (postprocedural disorders of circulatory system, not elsewhere classified)"
icd_first_occurrence,131420,both_sexes,"","",314,394527,0.2604214429694791,Date I98 first reported (other disorders of circulatory system in diseases classified elsewhere)
icd_first_occurrence,131422,both_sexes,"","",398,394443,0.10227196692915601,Date I99 first reported (other and unspecified disorders of circulatory system)
icd_first_occurrence,131424,both_sexes,"","",4325,390516,0.0,Date J00 first reported (acute nasopharyngitis [common cold])
icd_first_occurrence,131426,both_sexes,"","",19994,374847,0.010287240072840636,Date J01 first reported (acute sinusitis)
icd_first_occurrence,131428,both_sexes,"","",18962,375879,0.0,Date J02 first reported (acute pharyngitis)
icd_first_occurrence,131430,both_sexes,"","",13147,381694,0.011280444006821877,Date J03 first reported (acute tonsillitis)
icd_first_occurrence,131432,both_sexes,"","",3624,391217,0.022507364035924796,Date J04 first reported (acute laryngitis and tracheitis)
icd_first_occurrence,131436,both_sexes,"","",40431,354410,0.0,Date J06 first reported (acute upper respiratory infections of multiple and unspecified sites)
icd_first_occurrence,131440,both_sexes,"","",460,394381,0.16805522997939726,Date J10 first reported (influenza due to identified influenza virus)
icd_first_occurrence,131442,both_sexes,"","",8440,386401,0.014410232500758381,"Date J11 first reported (influenza, virus not identified)"
icd_first_occurrence,131446,both_sexes,"","",702,394139,0.015824421597770658,Date J13 first reported (pneumonia due to streptococcus pneumoniae)
icd_first_occurrence,131450,both_sexes,"","",763,394078,0.07724076449187255,"Date J15 first reported (bacterial pneumonia, not elsewhere classified)"
icd_first_occurrence,131454,both_sexes,"","",169,394672,0.1880702985720195,Date J17 first reported (pneumonia in diseases classified elsewhere)
icd_first_occurrence,131456,both_sexes,"","",19186,375655,0.0,"Date J18 first reported (pneumonia, organism unspecified)"
icd_first_occurrence,131458,both_sexes,"","",4294,390547,0.03250974032800678,Date J20 first reported (acute bronchitis)
icd_first_occurrence,131462,both_sexes,"","",47290,347551,0.0,Date J22 first reported (unspecified acute lower respiratory infection)
icd_first_occurrence,131464,both_sexes,"","",37902,356939,0.021820808609286587,Date J30 first reported (vasomotor and allergic rhinitis)
icd_first_occurrence,131466,both_sexes,"","",5190,389651,0.0,"Date J31 first reported (chronic rhinitis, nasopharyngitis and pharyngitis)"
icd_first_occurrence,131468,both_sexes,"","",10141,384700,0.013940443730280527,Date J32 first reported (chronic sinusitis)
icd_first_occurrence,131470,both_sexes,"","",5930,388911,0.0550740702688302,Date J33 first reported (nasal polyp)
icd_first_occurrence,131472,both_sexes,"","",13455,381386,0.014101361001881162,Date J34 first reported (other disorders of nose and nasal sinuses)
icd_first_occurrence,131474,both_sexes,"","",1374,393467,0.028537735629869145,Date J35 first reported (chronic diseases of tonsils and adenoids)
icd_first_occurrence,131476,both_sexes,"","",682,394159,0.0,Date J36 first reported (peritonsillar abscess)
icd_first_occurrence,131478,both_sexes,"","",449,394392,0.0,Date J37 first reported (chronic laryngitis and laryngotracheitis)
icd_first_occurrence,131480,both_sexes,"","",2409,392432,0.03755311112886363,"Date J38 first reported (diseases of vocal cords and larynx, not elsewhere classified)"
icd_first_occurrence,131482,both_sexes,"","",1229,393612,0.0,Date J39 first reported (other diseases of upper respiratory tract)
icd_first_occurrence,131484,both_sexes,"","",7509,387332,0.014904360819779127,"Date J40 first reported (bronchitis, not specified as acute or chronic)"
icd_first_occurrence,131488,both_sexes,"","",426,394415,0.11917779848810872,Date J42 first reported (unspecified chronic bronchitis)
icd_first_occurrence,131490,both_sexes,"","",2550,392291,0.034516735221243336,Date J43 first reported (emphysema)
icd_first_occurrence,131492,both_sexes,"","",12850,381991,0.03762070957470214,Date J44 first reported (other chronic obstructive pulmonary disease)
icd_first_occurrence,131494,both_sexes,"","",53242,341599,0.03459527124463766,Date J45 first reported (asthma)
icd_first_occurrence,131496,both_sexes,"","",375,394466,0.08790897161710644,Date J46 first reported (status asthmaticus)
icd_first_occurrence,131498,both_sexes,"","",3282,391559,0.018910386509810685,Date J47 first reported (bronchiectasis)
icd_first_occurrence,131502,both_sexes,"","",414,180814,0.0,Date J61 first reported (pneumoconiosis due to asbestos and other mineral fibres)
icd_first_occurrence,131518,both_sexes,"","",1059,393782,0.06710106273612143,Date J69 first reported (pneumonitis due to solids and liquids)
icd_first_occurrence,131522,both_sexes,"","",210,394631,0.1452909110187776,Date J80 first reported (adult respiratory distress syndrome)
icd_first_occurrence,131524,both_sexes,"","",694,394147,0.02166647178609004,Date J81 first reported (pulmonary oedema)
icd_first_occurrence,131528,both_sexes,"","",1797,393044,0.06520368999720087,Date J84 first reported (other interstitial pulmonary diseases)
icd_first_occurrence,131532,both_sexes,"","",449,394392,0.14726718373142908,Date J86 first reported (pyothorax)
icd_first_occurrence,131534,both_sexes,"","",6824,388017,0.0,"Date J90 first reported (pleural effusion, not elsewhere classified)"
icd_first_occurrence,131536,both_sexes,"","",271,394570,0.14220567974077747,Date J91 first reported (pleural effusion in conditions classified elsewhere)
icd_first_occurrence,131538,both_sexes,"","",1277,179951,0.024902987120463852,Date J92 first reported (pleural plaque)
icd_first_occurrence,131540,both_sexes,"","",2196,392645,0.016472027380361406,Date J93 first reported (pneumothorax)
icd_first_occurrence,131542,both_sexes,"","",424,394417,0.0,Date J94 first reported (other pleural conditions)
icd_first_occurrence,131544,both_sexes,"","",476,394365,0.061909524051371054,"Date J95 first reported (postprocedural respiratory disorders, not elsewhere classified)"
icd_first_occurrence,131546,both_sexes,"","",2932,391909,0.026114870650191246,"Date J96 first reported (respiratory failure, not elsewhere classified)"
icd_first_occurrence,131548,both_sexes,"","",11927,382914,0.011801245174446254,Date J98 first reported (other respiratory disorders)
icd_first_occurrence,131550,both_sexes,"","",257,394584,0.0,Date J99 first reported (respiratory disorders in diseases classified elsewhere)
icd_first_occurrence,131552,both_sexes,"","",213,394628,0.0,Date K00 first reported (disorders of tooth development and eruption)
icd_first_occurrence,131554,both_sexes,"","",2004,392837,0.017239816093009043,Date K01 first reported (embedded and impacted teeth)
icd_first_occurrence,131556,both_sexes,"","",3549,391292,0.0,Date K02 first reported (dental caries)
icd_first_occurrence,131560,both_sexes,"","",5968,388873,0.0,Date K04 first reported (diseases of pulp and periapical tissues)
icd_first_occurrence,131562,both_sexes,"","",1389,393452,0.0,Date K05 first reported (gingivitis and periodontal diseases)
icd_first_occurrence,131564,both_sexes,"","",523,394318,0.06769653141967881,Date K06 first reported (other disorders of gingiva and edentulous alveolar ridge)
icd_first_occurrence,131566,both_sexes,"","",1998,392843,0.02854241719901014,Date K07 first reported (dentofacial anomalies [including malocclusion])
icd_first_occurrence,131568,both_sexes,"","",3195,391646,0.0,Date K08 first reported (other disorders of teeth and supporting structures)
icd_first_occurrence,131570,both_sexes,"","",664,394177,0.0,"Date K09 first reported (cysts of oral region, not elsewhere classified)"
icd_first_occurrence,131572,both_sexes,"","",1372,393469,0.01758704053958789,Date K10 first reported (other diseases of jaws)
icd_first_occurrence,131574,both_sexes,"","",2607,392234,0.019120171378716473,Date K11 first reported (diseases of salivary glands)
icd_first_occurrence,131576,both_sexes,"","",2852,391989,0.016097078666310664,Date K12 first reported (stomatitis and related lesions)
icd_first_occurrence,131578,both_sexes,"","",5249,389592,0.0,Date K13 first reported (other diseases of lip and oral mucosa)
icd_first_occurrence,131580,both_sexes,"","",2740,392101,0.020313485487044175,Date K14 first reported (diseases of tongue)
icd_first_occurrence,131582,both_sexes,"","",11693,383148,0.025765672239971886,Date K20 first reported (oesophagitis)
icd_first_occurrence,131584,both_sexes,"","",48153,346688,0.012577561825989682,Date K21 first reported (gastro-oesophageal reflux disease)
icd_first_occurrence,131586,both_sexes,"","",13559,381282,0.01804514947714314,Date K22 first reported (other diseases of oesophagus)
icd_first_occurrence,131590,both_sexes,"","",8075,386766,0.020028769690772455,Date K25 first reported (gastric ulcer)
icd_first_occurrence,131592,both_sexes,"","",6817,388024,0.037209397513335636,Date K26 first reported (duodenal ulcer)
icd_first_occurrence,131594,both_sexes,"","",1296,393545,0.0,"Date K27 first reported (peptic ulcer, site unspecified)"
icd_first_occurrence,131598,both_sexes,"","",37659,357182,0.01272842728610207,Date K29 first reported (gastritis and duodenitis)
icd_first_occurrence,131600,both_sexes,"","",14363,380478,0.0,Date K30 first reported (dyspepsia)
icd_first_occurrence,131602,both_sexes,"","",10330,384511,0.015255315303225353,Date K31 first reported (other diseases of stomach and duodenum)
icd_first_occurrence,131604,both_sexes,"","",3528,391313,0.053428751789786406,Date K35 first reported (acute appendicitis)
icd_first_occurrence,131608,both_sexes,"","",4812,390029,0.0,Date K37 first reported (unspecified appendicitis)
icd_first_occurrence,131610,both_sexes,"","",343,394498,0.0,Date K38 first reported (other diseases of appendix)
icd_first_occurrence,131612,both_sexes,"","",20134,161094,0.032736194680114024,Date K40 first reported (inguinal hernia)
icd_first_occurrence,131614,both_sexes,"","",998,393843,0.01171405210797813,Date K41 first reported (femoral hernia)
icd_first_occurrence,131616,both_sexes,"","",5674,389167,0.057521509943655326,Date K42 first reported (umbilical hernia)
icd_first_occurrence,131618,both_sexes,"","",4857,389984,0.028690591935057866,Date K43 first reported (ventral hernia)
icd_first_occurrence,131620,both_sexes,"","",35886,358955,0.019602329260624263,Date K44 first reported (diaphragmatic hernia)
icd_first_occurrence,131622,both_sexes,"","",179,394662,0.20951552073740648,Date K45 first reported (other abdominal hernia)
icd_first_occurrence,131624,both_sexes,"","",1512,393329,0.019775992652500202,Date K46 first reported (unspecified abdominal hernia)
icd_first_occurrence,131626,both_sexes,"","",2266,392575,0.09986870049996747,Date K50 first reported (crohn's disease [regional enteritis])
icd_first_occurrence,131628,both_sexes,"","",4410,390431,0.07325356577355377,Date K51 first reported (ulcerative colitis)
icd_first_occurrence,131630,both_sexes,"","",19685,375156,0.007700842680206171,Date K52 first reported (other non-infective gastro-enteritis and colitis)
icd_first_occurrence,131632,both_sexes,"","",1476,393365,0.018558575133420258,Date K55 first reported (vascular disorders of intestine)
icd_first_occurrence,131634,both_sexes,"","",5310,389531,0.017247055558265573,Date K56 first reported (paralytic ileus and intestinal obstruction without hernia)
icd_first_occurrence,131636,both_sexes,"","",38043,356798,0.0298208744545966,Date K57 first reported (diverticular disease of intestine)
icd_first_occurrence,131638,both_sexes,"","",25790,369051,0.013631872086590746,Date K58 first reported (irritable bowel syndrome)
icd_first_occurrence,131640,both_sexes,"","",17857,376984,0.0,Date K59 first reported (other functional intestinal disorders)
icd_first_occurrence,131642,both_sexes,"","",4836,390005,0.02918230879956038,Date K60 first reported (fissure and fistula of anal and rectal regions)
icd_first_occurrence,131644,both_sexes,"","",2288,392553,0.06127291586323198,Date K61 first reported (abscess of anal and rectal regions)
icd_first_occurrence,131646,both_sexes,"","",31147,363694,0.0,Date K62 first reported (other diseases of anus and rectum)
icd_first_occurrence,131648,both_sexes,"","",19413,375428,0.010902548685718579,Date K63 first reported (other diseases of intestine)
icd_first_occurrence,131650,both_sexes,"","",26662,368179,0.011583307894759053,Date K64 first reported (haemorrhoids and perianal venous thrombosis)
icd_first_occurrence,131652,both_sexes,"","",2429,392412,0.0,Date K65 first reported (peritonitis)
icd_first_occurrence,131654,both_sexes,"","",4101,390740,0.01882485905679217,Date K66 first reported (other disorders of peritoneum)
icd_first_occurrence,131658,both_sexes,"","",1284,393557,0.05206061276559669,Date K70 first reported (alcoholic liver disease)
icd_first_occurrence,131662,both_sexes,"","",558,394283,0.0,"Date K72 first reported (hepatic failure, not elsewhere classified)"
icd_first_occurrence,131664,both_sexes,"","",217,394624,0.08940255326466869,"Date K73 first reported (chronic hepatitis, not elsewhere classified)"
icd_first_occurrence,131666,both_sexes,"","",1405,393436,0.09781280398217138,Date K74 first reported (fibrosis and cirrhosis of liver)
icd_first_occurrence,131668,both_sexes,"","",1568,393273,0.045585144736126446,Date K75 first reported (other inflammatory liver diseases)
icd_first_occurrence,131670,both_sexes,"","",6864,387977,0.02903446746545412,Date K76 first reported (other diseases of liver)
icd_first_occurrence,131674,both_sexes,"","",22173,372668,0.038373307489468135,Date K80 first reported (cholelithiasis)
icd_first_occurrence,131676,both_sexes,"","",4098,390743,0.03905955931018518,Date K81 first reported (cholecystitis)
icd_first_occurrence,131678,both_sexes,"","",2565,392276,0.05565674189793199,Date K82 first reported (other diseases of gallbladder)
icd_first_occurrence,131680,both_sexes,"","",2688,392153,0.033021209718774064,Date K83 first reported (other diseases of biliary tract)
icd_first_occurrence,131682,both_sexes,"","",2847,391994,0.024367545497811775,Date K85 first reported (acute pancreatitis)
icd_first_occurrence,131684,both_sexes,"","",1571,393270,0.03941423837645504,Date K86 first reported (other diseases of pancreas)
icd_first_occurrence,131688,both_sexes,"","",3367,391474,0.26686609102299463,Date K90 first reported (intestinal malabsorption)
icd_first_occurrence,131690,both_sexes,"","",1946,392895,0.0,"Date K91 first reported (postprocedural disorders of digestive system, not elsewhere classified)"
icd_first_occurrence,131692,both_sexes,"","",12999,381842,0.013112854133120782,Date K92 first reported (other diseases of digestive system)
icd_first_occurrence,131698,both_sexes,"","",1149,393692,0.08397103538685857,Date L01 first reported (impetigo)
icd_first_occurrence,131700,both_sexes,"","",9152,385689,0.01090498118046237,"Date L02 first reported (cutaneous abscess, furuncle and carbuncle)"
icd_first_occurrence,131702,both_sexes,"","",22996,371845,0.0,Date L03 first reported (cellulitis)
icd_first_occurrence,131704,both_sexes,"","",594,394247,0.03636683510748533,Date L04 first reported (acute lymphadenitis)
icd_first_occurrence,131706,both_sexes,"","",1219,393622,0.10725884544830491,Date L05 first reported (pilonidal cyst)
icd_first_occurrence,131708,both_sexes,"","",11587,383254,0.0,Date L08 first reported (other local infections of skin and subcutaneous tissue)
icd_first_occurrence,131720,both_sexes,"","",10935,383906,0.02245902169434345,Date L20 first reported (atopic dermatitis)
icd_first_occurrence,131722,both_sexes,"","",7967,386874,0.016134277161860913,Date L21 first reported (seborrhoeic dermatitis)
icd_first_occurrence,131726,both_sexes,"","",699,394142,0.06442398621558043,Date L23 first reported (allergic contact dermatitis)
icd_first_occurrence,131728,both_sexes,"","",412,394429,0.0,Date L24 first reported (irritant contact dermatitis)
icd_first_occurrence,131730,both_sexes,"","",2540,392301,0.029441187684955888,Date L25 first reported (unspecified contact dermatitis)
icd_first_occurrence,131734,both_sexes,"","",800,394041,0.03960024126723329,Date L27 first reported (dermatitis due to substances taken internally)
icd_first_occurrence,131736,both_sexes,"","",1205,393636,0.0,Date L28 first reported (lichen simplex chronicus and prurigo)
icd_first_occurrence,131738,both_sexes,"","",9616,385225,0.01702700274017858,Date L29 first reported (pruritus)
icd_first_occurrence,131740,both_sexes,"","",37688,357153,0.01623703655393474,Date L30 first reported (other dermatitis)
icd_first_occurrence,131742,both_sexes,"","",11402,383439,0.1218372818547721,Date L40 first reported (psoriasis)
icd_first_occurrence,131746,both_sexes,"","",1319,393522,0.04727520162578822,Date L42 first reported (pityriasis rosea)
icd_first_occurrence,131748,both_sexes,"","",1770,393071,0.07571127148676024,Date L43 first reported (lichen planus)
icd_first_occurrence,131754,both_sexes,"","",8618,386223,0.016663887142803663,Date L50 first reported (urticaria)
icd_first_occurrence,131756,both_sexes,"","",237,394604,0.0,Date L51 first reported (erythema multiforme)
icd_first_occurrence,131758,both_sexes,"","",223,394618,0.19433485805695228,Date L52 first reported (erythema nodosum)
icd_first_occurrence,131760,both_sexes,"","",936,393905,0.020086771585291808,Date L53 first reported (other erythematous conditions)
icd_first_occurrence,131764,both_sexes,"","",334,394507,0.0,Date L55 first reported (sunburn)
icd_first_occurrence,131766,both_sexes,"","",512,394329,0.0,Date L56 first reported (other acute skin changes due to ultraviolet radiation)
icd_first_occurrence,131768,both_sexes,"","",15761,379080,0.019937831457702875,Date L57 first reported (skin changes due to chronic exposure to nonionising radiation)
icd_first_occurrence,131774,both_sexes,"","",8990,385851,0.014121726045798125,Date L60 first reported (nail disorders)
icd_first_occurrence,131778,both_sexes,"","",681,394160,0.1488688777051589,Date L63 first reported (alopecia areata)
icd_first_occurrence,131782,both_sexes,"","",2350,392491,0.09533572056608307,Date L65 first reported (other nonscarring hair loss)
icd_first_occurrence,131784,both_sexes,"","",144,394697,0.0,Date L66 first reported (cicatricial alopecia [scarring hair loss])
icd_first_occurrence,131788,both_sexes,"","",377,213236,0.13377843341265364,Date L68 first reported (hypertrichosis)
icd_first_occurrence,131790,both_sexes,"","",4508,390333,0.0401303452106112,Date L70 first reported (acne)
icd_first_occurrence,131792,both_sexes,"","",4672,390169,0.054660757635623364,Date L71 first reported (rosacea)
